district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Mumbai Suburban,P51800000388,KANAKIA SEVENS,KANAKIA SPACES REALTY PRIVATE LIMITED,400059,"('19.111864100000000','72.879028200000000')",On-Going Project,12/31/2019,12/30/2021,,Residential,5184.36,210.36,34142.29,02/10/2022,24.0,6.0,596.0,441.0,3.0,1.0,0.0,20.0,1.0,1.0,309.0,0.0,0.0,0.0
Mumbai Suburban,P51800000092,Nahar Cayenne,NAHAR BUILDERS LTD,400072,"('19.109556000000000','72.897132000000000')",On-Going Project,12/31/2017,02/28/2018,,Residential,3566.3,713.65,7210.68,02/11/2020,1.0,,99.0,17.0,1.0,1.0,3.0,14.0,1.0,0.0,114.0,0.0,0.0,0.0
Mumbai Suburban,P51800000368,Harshail Dhanuka Residency,HARSHMAAN CONSTRUCTION,400057,"('19.098144000000000','72.847971000000000')",On-Going Project,12/31/2017,04/30/2018,,Residential,598.69,0.0,1610.79,08/19/2019,,,12.0,10.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800009494,ARYAMAN CREST,ARYAMAN INFRATECH INDIA PVT LTD,400058,"('19.126841000000000','72.832285000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,913.25,0.0,2465.0,03/05/2019,,1.0,63.0,48.0,0.0,1.0,2.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800001050,Altavista - Phase 1,SPENTA ENCLAVE PRIVATE LIMITED,400071,"('19.051760000000000','72.886643000000000')",On-Going Project,05/31/2018,12/31/2019,07/31/2024,Residential,5795.0,1321.0,30657.0,08/25/2023,,11.0,355.0,353.0,16.0,4.0,0.0,96.0,4.0,0.0,486.0,0.0,0.0,0.0
Mumbai Suburban,P51800018949,CARTIER,MUDRA STRUCTURES AND BUILDERS PVT LTD,400054,,New Project,12/31/2018,,,Residential,1057.7,1057.7,1461.91,01/25/2022,,,14.0,0.0,1.0,1.0,0.0,7.0,1.0,20.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800000956,Altavista - Phase 2,SPENTA ENCLAVE PRIVATE LIMITED,400071,"('19.051547000000000','72.886466000000000')",On-Going Project,12/31/2019,06/30/2021,06/30/2025,Residential,2912.0,2248.0,15168.0,11/22/2023,,4.0,169.0,156.0,8.0,2.0,0.0,48.0,2.0,0.0,184.0,0.0,0.0,0.0
Mumbai Suburban,P51800002675,LAXMI VILLA,LAXMIDEVI DEVELOPERS,400064,"('19.187229400000000','72.840747300000000')",On-Going Project,06/16/2017,06/01/2018,,Residential,633.6,0.0,1267.08,01/23/2023,,,37.0,34.0,0.0,1.0,0.0,12.0,1.0,4.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003556,AL MARJAAN,TOWN DEVELOPERS,400102,"('19.142396000000000','72.841492000000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,6511.7,935.12,3466.53,12/01/2023,,,47.0,46.0,0.0,1.0,0.0,24.0,1.0,18.0,5.0,0.0,0.0,0.0
Mumbai Suburban,P51800002692,Kashish Park Ghatkopar,Ladam Homes Pvt Ltd.,400075,"('19.091249315252455','72.917171979165000')",On-Going Project,12/31/2017,06/30/2021,12/30/2022,Residential,1800.0,145.96,7384.69,07/09/2022,1.0,22.0,131.0,129.0,0.0,1.0,0.0,16.0,1.0,0.0,67.0,0.0,0.0,0.0
Mumbai Suburban,P51800002414,Palazzio,Spenta Builders Private Limited,400072,"('19.097395000000000','72.882208000000000')",On-Going Project,12/31/2013,12/31/2017,12/31/2018,Residential,6482.0,1299.0,13366.0,06/30/2021,,10.0,183.0,181.0,8.0,4.0,0.0,48.0,4.0,46.0,210.0,0.0,0.0,0.0
Mumbai Suburban,P51800000059,Maple A B and C Wing,Classique Associates,400076,"('19.113757864150934','72.905306941104530')",On-Going Project,12/31/2020,12/30/2021,,Residential,805.77,1278.25,10240.26,09/21/2021,,,231.0,231.0,1.0,1.0,1.0,18.0,1.0,0.0,170.0,0.0,0.0,0.0
Mumbai Suburban,P51800000143,Atlantis C Wing,HGP Community Pvt. Ltd.,400076,"('19.118834428691270','72.909272823313590')",On-Going Project,12/31/2019,12/31/2019,,Residential,643.17,10808.6,13288.77,10/15/2023,,2.0,154.0,147.0,2.0,1.0,4.0,30.0,1.0,7.0,377.0,0.0,0.0,0.0
Mumbai Suburban,P51800002534,NOBLE HEIGHT,NOBLE CONSTRUCTION,400059,"('19.108619952563817','72.866579265606670')",On-Going Project,04/22/2020,03/30/2021,,Residential,686.45,0.0,918.54,06/22/2023,,,28.0,12.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800000280,GEETANJALI,KUKREJA CONSTRUCTION CO,400071,"('19.052112200000000','72.900668000000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,810.0,0.0,2186.54,03/19/2019,,,24.0,11.0,0.0,1.0,0.0,11.0,1.0,11.0,27.0,0.0,0.0,0.0
Mumbai Suburban,P51800006884,KHAR YAMUNA BHUVAN CO.OP.HSG. SOC. LTD.,AUM ASSOCIATES,400052,"('19.071708000000000','72.834103800000000')",On-Going Project,03/30/2019,03/30/2019,,Residential,579.4,0.0,1360.52,09/21/2021,,,17.0,14.0,0.0,1.0,0.0,10.0,1.0,0.0,27.0,0.0,0.0,0.0
Mumbai Suburban,P51800012207,ADCON IRIS,ADCON INFRAPROJECTS PVT.LTD.,400058,"('19.124738000000000','72.846922000000000')",On-Going Project,12/31/2017,06/30/2018,06/30/2019,Residential,383.2,0.0,775.63,02/28/2020,,,19.0,14.0,0.0,1.0,0.0,8.0,2.0,0.0,8.0,0.0,0.0,0.0
Mumbai Suburban,P51800010091,PRATIMA CO-OPERATIVE HOUSING SOCIETY,SUBHASH VELJI CHAWDA,400069,"('19.111885000000000','72.850632000000000')",On-Going Project,08/01/2018,08/01/2018,,Residential,1214.0,0.0,2472.0,04/09/2018,5.0,,90.0,58.0,0.0,2.0,0.0,18.0,2.0,15.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800000154,Atlantis A and B Wing,HGP Community Pvt. Ltd.,400076,"('19.118821757381557','72.909276846627110')",On-Going Project,12/31/2019,12/31/2019,,Residential,1289.13,10808.6,25950.85,10/15/2023,,4.0,294.0,275.0,2.0,1.0,4.0,29.0,1.0,1.0,735.0,0.0,0.0,0.0
Mumbai Suburban,P51800007203,DAHISAR UDAYRAJ CHSL,MITESH B SHAH,400068,"('19.259095400000000','72.833823400000000')",On-Going Project,12/31/2018,12/31/2018,11/30/2023,Residential,487.5,0.0,526.94,05/10/2023,1.0,,11.0,8.0,0.0,1.0,0.0,8.0,1.0,13.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800001933,GOREGAON ONE,KBJ Developers Private Limited,400104,"('19.155058000000000','72.843201000000000')",On-Going Project,03/31/2019,06/30/2021,12/31/2023,Residential,4903.67,284.89,13366.24,11/18/2023,,2.0,143.0,100.0,1.0,1.0,2.0,15.0,1.0,40.0,134.0,0.0,0.0,0.0
Mumbai Suburban,P51800002160,STERLING COURT WING D,APRAULIC CONSTRUCTION INVESTMENT AND FINANCE PRIVATE LIMITED,400093,"('19.116220000000000','72.872734000000000')",On-Going Project,12/31/2019,09/30/2020,12/31/2023,Residential,661.47,0.0,3093.0,12/20/2023,,,33.0,11.0,0.0,1.0,0.0,12.0,1.0,5.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800011498,Jessika Chs.Ltd.,Vinayak Developers,400092,"('19.224772000000000','72.854944000000000')",On-Going Project,12/31/2019,12/30/2020,06/30/2024,Residential,804.3,434.0,1444.12,11/29/2023,1.0,,18.0,16.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003492,ASHIRWAD,VASTAV HOMES,400081,"('19.166069600000000','72.964562800000000')",On-Going Project,06/30/2019,12/31/2019,,Residential,601.7,0.0,1623.01,09/07/2022,,,34.0,27.0,0.0,1.0,0.0,9.0,1.0,6.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800000229,AARADHYA NINE,MICL REALTY LLP,400075,"('19.083019000000000','72.915095000000000')",New Project,03/30/2021,,,Residential,2461.71,0.0,15796.06,06/22/2021,1.0,,251.0,246.0,4.0,4.0,0.0,64.0,4.0,0.0,154.0,0.0,0.0,0.0
Mumbai Suburban,P51800001726,36 AB - Anand Bhavan,Vaswani 108 Lifespaces LLP,400050,"('19.055169500000000','72.829951800000000')",On-Going Project,06/30/2019,06/30/2019,,Residential,1174.8,150.0,3169.82,11/22/2023,,,35.0,26.0,0.0,1.0,0.0,14.0,1.0,0.0,59.0,0.0,0.0,0.0
Mumbai Suburban,P51800002437,Integrated Kamal,Integrated Spaces Limited,400080,"('19.160626000000000','72.947707000000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,4338.1,650.72,11810.0,01/18/2023,,,198.0,165.0,0.0,1.0,4.0,18.0,1.0,23.0,203.0,0.0,0.0,0.0
Mumbai Suburban,P51800002899,Integrated Ahana,Integrated Spaces Limited,400086,"('19.083664000000000','72.902148000000000')",On-Going Project,12/31/2018,12/31/2018,04/30/2025,Residential,953.9,0.0,1675.0,12/23/2023,,,15.0,9.0,0.0,1.0,0.0,13.0,0.0,2.0,38.0,0.0,0.0,0.0
Mumbai Suburban,P51900002251,MADHU MADHURA CHSL,Vijayraj Developers,400057,"('19.102942000000000','72.850999000000000')",On-Going Project,08/07/2019,08/07/2019,,Residential,899.5,0.0,2199.65,02/21/2020,,,32.0,32.0,1.0,1.0,0.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0
Mumbai Suburban,P51800000123,KANAKIA HOLLYWOOD,KANAKIA SPACES REALTY PRIVATE LIMITED,400061,"('19.140708000000000','72.808481000000000')",On-Going Project,09/30/2018,09/30/2019,,Residential,3284.25,661.47,4099.63,02/10/2022,,,57.0,57.0,0.0,1.0,2.0,16.0,1.0,9.0,64.0,0.0,0.0,0.0
Mumbai Suburban,P51800001685,CLARION,Sheth Developers Private Limited,400066,"('19.215424000000000','72.865318000000000')",On-Going Project,06/30/2019,06/30/2019,11/28/2021,Residential,9376.24,4215.14,13152.55,11/21/2022,2.0,,55.0,54.0,0.0,0.0,2.0,15.0,0.0,0.0,55.0,0.0,0.0,0.0
Mumbai Suburban,P51800004311,DIWAPRABHU RESIDENCY,Diwaprabhu Homes,400104,"('19.163044500000000','72.839299500000000')",On-Going Project,07/16/2018,07/16/2018,,Residential,507.4,0.0,1369.43,05/02/2023,,,27.0,13.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006231,Upper East 97,Prima Terra Buildtech Pvt. Ltd.,400097,"('19.175094000000000','72.852820000000000')",On-Going Project,06/01/2019,12/30/2022,12/30/2023,Residential,9189.0,2028.1,20269.08,11/28/2023,10.0,3.0,291.0,278.0,2.0,5.0,11.0,104.0,5.0,45.0,448.0,0.0,0.0,0.0
Mumbai Suburban,P51800001181,Kesarban,Ambrosial Developers Pvt. Ltd.,400055,"('19.080388500000000','72.846857100000000')",On-Going Project,12/31/2017,03/31/2018,,Residential,691.2,0.0,1863.32,12/09/2019,,,23.0,21.0,1.0,1.0,0.0,13.0,1.0,3.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800002710,AWANTIKA CHS LTD,VASTAV DEVELOPERS PVT LTD,400081,"('19.174019000000000','72.963794000000000')",On-Going Project,12/31/2019,06/30/2021,12/31/2023,Residential,1943.69,292.0,6297.55,11/27/2023,,,31.0,29.0,0.0,1.0,0.0,21.0,1.0,66.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800000735,MONTANA PHASE - 1,LOHITKA PROPERTIES LLP,400080,"('19.170629000000000','72.937259000000000')",On-Going Project,12/31/2022,12/30/2023,,Residential,7180.73,2179.38,27217.0,07/17/2023,,15.0,300.0,298.0,0.0,1.0,5.0,39.0,1.0,0.0,471.0,0.0,0.0,0.0
Mumbai Suburban,P51800001115,GUNDECHA TRILLIUM,SEA PRINCESS REALTY,400066,"('19.215146000000000','72.870332000000000')",On-Going Project,12/31/2016,12/31/2017,,Residential,18550.5,4659.61,46307.34,09/05/2022,1.0,16.0,402.0,275.0,3.0,3.0,2.0,66.0,5.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800007935,UDAY BUILDING,VIKRAM DEVELOPERS PRIVATE LIMITED,400081,"('19.052919000000000','72.913995000000000')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,881.5,0.0,1741.64,07/29/2023,,,38.0,37.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800002836,Construction of LIG and MIG Tenement at Virar Bolinj,KONKAN HOUSING AND AREA DEVELOPMENT BOARD,400051,"('19.059610000000000','72.855298300000000')",On-Going Project,03/29/2018,03/29/2018,,Residential,470000.0,55303.15,622011.03,08/14/2019,,,9407.0,0.0,0.0,72.0,0.0,1687.0,72.0,3231.0,203.0,0.0,0.0,0.0
Mumbai Suburban,P51800000293,"LODHA ETERNIS IDYLLIA B, SERENA B, NATURA B AND C",MACROTECH DEVELOPERS LIMITED,400093,"('19.122389000000000','72.867545000000000')",On-Going Project,03/31/2018,12/31/2018,,Residential,2754.04,894.19,13868.62,12/27/2023,23.0,5.0,140.0,118.0,10.0,4.0,0.0,35.0,4.0,0.0,193.0,0.0,0.0,0.0
Mumbai Suburban,P51800000345,LODHA ETERNIS NATURA A,MACROTECH DEVELOPERS LIMITED,400093,"('19.122400000000000','72.868464000000000')",On-Going Project,05/31/2021,05/30/2022,,Residential,728.56,275.17,745.96,12/27/2023,18.0,,36.0,36.0,2.0,1.0,0.0,9.0,1.0,0.0,43.0,0.0,0.0,0.0
Mumbai Suburban,P51800000294,LODHA ETERNIS SERENA A,MACROTECH DEVELOPERS LIMITED,400093,"('19.122128000000000','72.867693000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,562.93,172.03,3008.16,12/27/2023,15.0,1.0,36.0,36.0,2.0,1.0,0.0,9.0,1.0,0.0,39.0,0.0,0.0,0.0
Mumbai Suburban,P51800000251,PALI DARSHAN CHS LTD,PARAMOUNT CONSTRUCTION,400050,"('19.055169500000000','72.829951800000000')",On-Going Project,06/30/2018,06/30/2018,06/30/2019,Residential,492.0,0.0,1190.28,05/12/2023,,,14.0,8.0,1.0,1.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800011762,LAXMI ENCLAVE,SHREE LAXMIDEVI DEVELOPERS,400064,"('19.187229400000000','72.840747300000000')",On-Going Project,06/22/2017,06/23/2018,,Residential,376.0,0.0,1015.0,09/21/2021,,,22.0,18.0,0.0,1.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0
Mumbai Suburban,P51800000347,RUNWAL SERENE,Runwal Construction Private Limited,400088,"('19.050856000000000','72.916361000000000')",On-Going Project,05/31/2018,05/31/2018,05/31/2019,Residential,1103.7,0.0,2305.75,10/20/2023,,1.0,30.0,30.0,0.0,1.0,0.0,17.0,1.0,16.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800000603,Puja Heights,C G HOUSING INFRA PVT LTD C G HOUSING INFRA PVT LTD C G HOUSING INFRA PVT LTD,400067,"('19.207236600000000','72.834822100000000')",On-Going Project,03/31/2019,03/31/2019,06/30/2023,Residential,1126.0,168.9,4030.43,02/11/2023,,,115.0,34.0,0.0,2.0,0.0,46.0,0.0,0.0,66.0,0.0,0.0,0.0
Mumbai Suburban,P51800002462,Om Shyam,Dhirajlal  Kamdar,400077,"('19.077873700000000','72.905562700000000')",On-Going Project,10/14/2020,04/14/2021,06/30/2022,Residential,562.0,56.2,1705.0,05/09/2023,,,17.0,15.0,0.0,1.0,0.0,18.0,1.0,25.0,10.0,0.0,0.0,0.0
Mumbai Suburban,P51800000271,RUNWAL GREENS Wings 5 - 8,Runwal Apartments Private Limited,400022,"('19.159991000000000','72.945148000000000')",On-Going Project,10/31/2017,12/31/2019,,Residential,3107.35,0.0,95712.87,03/15/2022,17.0,56.0,672.0,647.0,0.0,4.0,0.0,163.0,4.0,40.0,1512.0,0.0,0.0,0.0
Mumbai Suburban,P51800001146,SHEETAL AIRWING,TOUGHCONS REALTORS PRIVATE LIMITED,400098,"('19.071761200000000','72.861542600000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,1570.6,235.66,2780.65,07/08/2022,,,70.0,58.0,0.0,1.0,0.0,12.0,1.0,0.0,45.0,0.0,0.0,0.0
Mumbai Suburban,P51800002649,ADVENT PALAZZO,ADVENT DEVELOPERS PRIVATE LIMITED,400064,"('19.187229400000000','72.840747300000000')",On-Going Project,06/30/2018,06/30/2018,,Residential,1975.0,296.93,4895.87,01/29/2019,,1.0,64.0,21.0,0.0,1.0,3.0,21.0,1.0,36.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800002222,SHREE ABHISHEK CO-OPERATIVE HOUSING SOCIETY LIMITED,DIVYA ENTERPRISE,400067,"('19.207236600000000','72.834822100000000')",On-Going Project,05/31/2019,11/30/2020,06/30/2023,Residential,3980.1,797.62,9273.45,07/10/2023,,,68.0,52.0,2.0,2.0,2.0,42.0,2.0,0.0,220.0,0.0,0.0,0.0
Mumbai Suburban,P51800002394,SPARSH,VALUABLE DREAMSCAPE LLP,400093,"('19.128274300000000','72.867709200000000')",On-Going Project,03/31/2016,12/31/2018,12/31/2019,Residential,3952.1,563.17,8706.98,10/20/2021,,,88.0,74.0,2.0,2.0,0.0,22.0,2.0,19.0,169.0,0.0,0.0,0.0
Mumbai Suburban,P51800003149,APURVA,SIDHIVINAYAK CONSTRUCTIONS,400071,"('19.052112200000000','72.900668000000000')",On-Going Project,03/31/2018,12/31/2018,12/30/2020,Residential,1760.4,266.46,4750.0,10/01/2021,,,72.0,70.0,0.0,1.0,1.0,12.0,1.0,67.0,4.0,0.0,0.0,0.0
Mumbai Suburban,P51800002068,OPULENCE,SIDHIVINAYAK CONSTRUCTIONS,400088,"('19.048261600000000','72.928842600000000')",On-Going Project,12/31/2017,12/31/2018,12/30/2020,Residential,1563.7,237.72,4220.93,02/25/2022,,,68.0,52.0,0.0,1.0,3.0,20.0,1.0,2.0,62.0,0.0,0.0,0.0
Mumbai Suburban,P51800001683,AXIOM INIZIA,Axiom Real Estate Developers Pvt Ltd,400097,"('19.153823100000000','72.875178600000000')",On-Going Project,06/30/2017,09/30/2018,04/30/2019,Residential,295.23,0.0,796.63,06/25/2019,,,11.0,5.0,1.0,1.0,0.0,12.0,0.0,1.0,11.0,0.0,0.0,0.0
Mumbai Suburban,P51800002112,SATYAM CHS LTD,CROWN BUILDERS & DEVELOPERS,400024,"('19.063221208890752','72.881153081298070')",On-Going Project,12/31/2017,12/30/2021,,Residential,1193.61,0.0,2224.65,05/16/2022,1.0,,74.0,62.0,1.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007949,Gaurav Discovery,Vidhi Relators,400097,"('19.183863100000000','72.858432100000000')",On-Going Project,12/31/2021,12/30/2028,,Residential,14469.55,0.0,12720.34,03/03/2018,,109.0,642.0,302.0,0.0,8.0,7.0,177.0,8.0,0.0,476.0,0.0,0.0,0.0
Mumbai Suburban,P51800001699,SOVENIR,SUNCITY CORPORATION,400078,"('19.059983600000000','72.889999000000000')",On-Going Project,08/31/2016,12/31/2018,06/24/2022,Residential,909.0,0.0,2316.31,02/24/2023,,,45.0,37.0,0.0,1.0,0.0,18.0,1.0,10.0,7.0,0.0,0.0,0.0
Mumbai Suburban,P51800002139,Rajal,Nisar Properties Pvt. Ltd.,400060,"('19.136689162704332','72.853396380590080')",On-Going Project,04/30/2019,06/30/2023,,Residential,770.3,0.0,1671.27,04/15/2023,5.0,2.0,48.0,39.0,1.0,1.0,0.0,16.0,1.0,1.0,24.0,0.0,0.0,0.0
Mumbai Suburban,P51800006097,Rajal - Veer Abhimanyu CHS Ltd,Nisar Properties Pvt. Ltd.,400092,"('19.224207608600125','72.844845498250600')",On-Going Project,04/30/2019,06/30/2023,,Residential,527.0,0.0,1276.91,10/23/2020,,,32.0,21.0,1.0,1.0,0.0,17.0,1.0,2.0,19.0,0.0,0.0,0.0
Mumbai Suburban,P51800002124,Rajal - Om Jaishriram CHS Ltd,Nisar Properties Pvt. Ltd.,400070,"('19.068786441729166','72.880864528875010')",On-Going Project,12/31/2017,12/31/2017,,Residential,835.6,0.0,2247.49,12/19/2019,,13.0,50.0,49.0,0.0,1.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,0.0
Mumbai Suburban,P51800001672,Rajal - Frances CHS Ltd,Nisar Properties Pvt. Ltd.,400064,"('19.195449204105030','72.839041606377240')",On-Going Project,12/31/2017,03/31/2018,,Residential,378.1,0.0,1009.13,12/19/2019,3.0,,17.0,17.0,1.0,1.0,0.0,8.0,1.0,0.0,15.0,0.0,0.0,0.0
Mumbai Suburban,P51800000359,PARMAR HERITAGE,JITENDRA,400057,"('19.153823100000000','72.875178600000030')",On-Going Project,06/30/2017,06/17/2022,03/31/2026,Residential,634.0,0.0,1497.37,07/04/2023,,,24.0,19.0,0.0,1.0,0.0,14.0,1.0,4.0,9.0,0.0,0.0,0.0
Mumbai Suburban,P51800000519,Godrej Prime,Godrej Redevelopers (Mumbai) Pvt. Ltd.,400071,"('19.052112200000000','72.900668000000000')",On-Going Project,05/23/2021,05/30/2023,,Residential,15903.46,0.0,66796.89,09/28/2023,,1.0,1032.0,1006.0,26.0,17.0,8.0,246.0,17.0,15.0,980.0,0.0,0.0,0.0
Mumbai Suburban,P51800000442,Kalpataru Yashodhan,Kalpataru Property Ventures LLP,400058,"('19.111873387237974','72.842521824675710')",On-Going Project,04/30/2020,04/30/2022,,Residential,8100.0,1620.0,14688.0,11/21/2022,,,75.0,50.0,6.0,2.0,0.0,28.0,2.0,9.0,457.0,0.0,0.0,0.0
Mumbai Suburban,P51800001084,IDEAL CHSL,NEUMEC INFRASTRUCTURE LLP,400049,"('19.116335000000000','72.831820000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,1398.0,0.0,6368.95,01/29/2020,,,24.0,17.0,1.0,1.0,3.0,14.0,1.0,2.0,92.0,0.0,0.0,0.0
Mumbai Suburban,P51800001782,Simran,Elite Corporation,400054,"('19.082011600000000','72.834469100000000')",On-Going Project,05/01/2018,12/31/2018,,Residential,541.0,0.0,1543.3,08/22/2019,,,17.0,3.0,0.0,1.0,0.0,11.0,1.0,1.0,21.0,0.0,0.0,0.0
Mumbai Suburban,P51800000712,YELLOW ROSES,Navkar Infra Projects,400103,"('19.247815923134276','72.850345805691860')",On-Going Project,07/20/2018,07/19/2020,12/31/2024,Residential,468.0,0.0,758.38,11/21/2023,,,24.0,12.0,0.0,1.0,0.0,12.0,1.0,0.0,15.0,0.0,0.0,0.0
Mumbai Suburban,P51800000454,127 UPPER EAST,PARANJAPE SCHEMES (CONSTRUCTION) LTD,400055,"('19.084600152606786','72.845274550926200')",On-Going Project,12/31/2019,12/31/2019,06/30/2024,Residential,1807.7,262.11,5330.34,11/22/2023,,,28.0,26.0,0.0,2.0,0.0,20.0,2.0,0.0,54.0,0.0,0.0,0.0
Mumbai Suburban,P51800008231,Shreenath Darshan,SHREENATH BUILDGRAND PRIVATE LIMITED,400078,"('19.059983600000000','72.889999000000000')",On-Going Project,12/31/2016,12/31/2018,09/30/2022,Residential,1376.9,197.41,3346.52,03/25/2022,,18.0,58.0,58.0,0.0,1.0,3.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51700000636,Swiss Boulevard,Chaurang Associates,400071,"('19.060909900000000','72.893903599999930')",On-Going Project,12/31/2020,03/30/2022,,Residential,666.2,0.0,594.68,01/24/2023,,,15.0,2.0,0.0,1.0,0.0,14.0,1.0,0.0,20.0,0.0,0.0,0.0
Mumbai Suburban,P51800000657,UJVAL,PARANJAPE SCHEMES (CONSTRUCTION) LTD,400063,"('19.173342868783816','72.849731749668080')",On-Going Project,12/31/2019,12/31/2019,09/30/2022,Residential,1487.9,224.29,2776.36,10/11/2023,3.0,,22.0,22.0,0.0,2.0,0.0,18.0,2.0,0.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800004094,10 Square,VIJAY  KAMDAR,400069,"('19.117753000000000','72.873701700000000')",On-Going Project,04/30/2017,06/30/2018,06/30/2022,Residential,890.81,0.0,2327.98,02/25/2022,,1.0,30.0,18.0,0.0,1.0,0.0,12.0,1.0,0.0,35.0,0.0,0.0,0.0
Mumbai Suburban,P51800000476,Vighnarajendra,PSC PROPERTIES PRIVATE LIMITED,400058,"('19.122734600000000','72.830201300000000')",On-Going Project,08/31/2016,12/31/2017,,Residential,1354.1,152.03,3648.17,10/12/2018,,,19.0,19.0,0.0,1.0,0.0,11.0,1.0,0.0,31.0,0.0,0.0,0.0
Mumbai Suburban,P51800000873,SHREE RASRAJ TOWER,K MEHTA AND COMPANY,400092,"('19.237014679441792','72.856118822740200')",On-Going Project,02/28/2018,12/31/2019,,Residential,2706.9,541.94,5712.18,10/21/2023,,,92.0,71.0,0.0,1.0,3.0,20.0,1.0,23.0,115.0,0.0,0.0,0.0
Mumbai Suburban,P51800007814,THE NEST,HOUSING DEVELOPMENT AND INFRASTRUCTURE LTD,400080,"('19.170000000000000','72.941111110000000')",On-Going Project,10/31/2017,10/31/2018,10/31/2019,Residential,1763.1,5225.35,7989.77,04/19/2019,2.0,1.0,243.0,205.0,0.0,2.0,0.0,36.0,2.0,32.0,7.0,0.0,0.0,0.0
Mumbai Suburban,P51800000253,NAVKAR GHANSHYAM,MUKESH  GALA,400086,"('19.089314800000000','72.907805700000000')",On-Going Project,07/07/2018,07/07/2019,01/06/2021,Residential,738.9,0.0,729.53,12/06/2023,,,29.0,19.0,0.0,1.0,0.0,11.0,1.0,6.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800004553,PLUTO-B -SUNCITY HOUSING PHASE- I,SUNCITY COMPLEX,400076,"('19.123928500000000','72.909440700000000')",On-Going Project,10/13/2014,12/31/2018,06/30/2022,Residential,500.63,0.0,4081.4,07/24/2023,,,53.0,46.0,0.0,1.0,0.0,15.0,1.0,23.0,6.0,0.0,0.0,0.0
Mumbai Suburban,P51800005072,Emerald Isle - T7,Larsen & Toubro Ltd. (Realty Division),400072,"('19.101803100000000','72.890352500000000')",On-Going Project,09/30/2017,06/30/2018,,Residential,705.41,0.0,12733.0,01/03/2022,4.0,31.0,72.0,67.0,0.0,1.0,3.0,26.0,1.0,0.0,180.0,0.0,0.0,0.0
Mumbai Suburban,P51800001753,Sandu Aarambh,Sandu Developers,400080,"('19.172080400000000','72.948255000000000')",On-Going Project,12/31/2017,12/31/2018,,Residential,712.2,0.0,1922.75,12/31/2019,1.0,,21.0,21.0,0.0,1.0,0.0,12.0,1.0,11.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003009,Silver Park,Silvex Constructions Pvt Ltd,400080,"('19.172080400000000','72.948255000000000')",On-Going Project,12/31/2017,12/31/2018,10/30/2020,Residential,6164.0,200.0,12349.63,04/09/2022,,3.0,148.0,148.0,0.0,2.0,4.0,44.0,2.0,0.0,2.0,0.0,0.0,0.0
